ID,大限,受訪時大限,Rule1,Rule2,Rule3,Rule4,Rule5,Rule6,Rule7,Rule8,Rule9,Rule10,Rule11,Rule12,Rule13,Rule14,Rule15,Rule16,Rule17,Rule18,Rule19,Rule20
30639,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30639,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30639,9,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30639,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30702,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30702,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30702,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
30702,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30702,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30702,6,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
30702,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30702,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30702,9,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
30702,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30703,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30703,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30703,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
30703,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30703,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30703,6,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30703,7,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30703,8,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
30703,9,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30703,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
30705,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
30705,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30705,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
30705,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30705,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30705,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30705,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30705,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30705,9,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
30705,10,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
30708,1,5,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
30708,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30708,3,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30708,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30708,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30708,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30708,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30708,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30708,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30708,10,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30715,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30715,2,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30715,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30715,4,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
30715,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30715,6,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30715,7,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
30715,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30715,9,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30715,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30722,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30722,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30722,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30722,4,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30722,5,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30722,6,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
30722,7,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30722,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30722,9,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30722,10,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
30725,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30725,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30725,3,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30725,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30725,5,4,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0
30725,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30725,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30725,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30725,9,4,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30725,10,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30738,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30738,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30738,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30738,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30738,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30738,6,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30738,7,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
30738,8,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30738,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
30738,10,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
30740,1,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
30740,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30740,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30740,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30740,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30740,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30740,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740,8,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30740,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30740,10,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
30743,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30743,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30743,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
30743,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
30743,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30743,6,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30743,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30743,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30743,9,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
30743,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
30804,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
30804,2,4,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
30804,3,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
30804,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30804,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30804,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30804,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30804,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30804,9,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
30804,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30805,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30805,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30805,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30805,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
30805,5,4,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
30805,6,4,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
30805,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30805,8,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
30805,9,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30805,10,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0
30830,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30830,2,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
30830,3,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30830,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30830,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30830,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30830,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30830,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30830,9,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
30830,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30841,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30841,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
30841,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30841,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30841,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30841,6,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
30841,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30841,8,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
30841,9,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
30841,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30846,1,3,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
30846,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30846,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30846,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
30846,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30846,6,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
30846,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30846,8,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
30846,9,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
30846,10,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30912,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
30912,2,4,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
30912,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
30912,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30912,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30912,6,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
30912,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30912,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30912,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30912,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30913,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30913,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30913,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30913,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30913,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30913,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30913,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30913,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30913,9,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
30913,10,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
30918,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
30918,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30918,3,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
30918,4,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
30918,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30918,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30918,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30918,8,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
30918,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30918,10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
30920,1,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
30920,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30920,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
30920,4,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
30920,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30920,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30920,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30920,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30920,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30920,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30937,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30937,2,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
30937,3,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30937,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
30937,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30937,6,6,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
30937,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30937,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30937,9,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
30937,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30948,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30948,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30948,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30948,4,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
30948,5,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30948,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30948,7,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
30948,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30948,9,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30948,10,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31002,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31002,2,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31002,3,6,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
31002,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31002,5,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
31002,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31002,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31002,8,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
31002,9,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31002,10,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
31003,1,4,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0
31003,2,4,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
31003,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31003,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31003,5,4,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
31003,6,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31003,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31003,8,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
31003,9,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31003,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31007,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31007,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31007,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31007,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31007,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,6,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
31007,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,8,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
31007,9,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
31007,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31008,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31008,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31008,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
31008,4,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
31008,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31008,6,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
31008,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31008,8,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31008,9,3,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
31008,10,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
31011,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
31011,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,3,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
31011,4,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
31011,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31011,8,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31011,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31011,10,6,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
31012,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31012,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31012,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31012,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
31012,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31012,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
31012,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31012,8,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31012,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31012,10,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31022,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31022,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31022,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31022,4,3,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
31022,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
31022,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31022,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
31022,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31022,9,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31022,10,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
31025,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31025,2,6,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
31025,3,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
31025,4,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
31025,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31025,6,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
31025,7,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31025,8,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31025,9,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31025,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
31029,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
