大限/流年,天干,地支,大限宮位,本命宮位,主星1,主星1本命四化,主星1大限四化,主星1流年四化,主星2,主星2本命四化,主星2大限四化,主星2流年四化,本命祿存,大限祿存,流年祿存,本命擎羊,大限擎羊,流年擎羊,本命陀羅,大限陀羅,流年陀羅,火星,鈴星,地空,地劫,本命紅鸞,流年紅鸞,本命天喜,流年天喜,文昌,文昌本命四化,文昌大限四化,文昌流年四化,文曲,文曲本命四化,文曲大限四化,文曲流年四化,左輔,左輔本命四化,左輔大限四化,左輔流年四化,右弼,右弼本命四化,右弼大限四化,右弼流年四化,boshi
1998,庚,戌,大命,兄弟,武曲,忌,權, , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
1998,辛,亥,大父,命宮,太陽, ,祿, , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
1999,壬,子,大福,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , ,官符
1999,癸,丑,大田,福德,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1999,壬,寅,大官,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
1999,癸,卯,大僕,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1999,甲,辰,大遷,僕役,貪狼, , ,權, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
1999,乙,巳,大疾,遷移,巨門, , , , , , , , , , , , , , , ,1, , , , ,1, , , , , , , ,1, , ,忌, , , , , , , , ,蜚廉
1999,丙,午,大財,疾厄,廉貞, , , ,天相, ,忌, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
1999,丁,未,大子,財帛,天梁,祿, ,科, , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1999,戊,申,大夫,子女,七殺, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
1999,己,酉,大兄,夫妻,天同, ,科, , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
1999,庚,戌,大命,兄弟,武曲,忌,權,祿, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
1999,辛,亥,大父,命宮,太陽, ,祿, , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2000,壬,子,大福,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2000,癸,丑,大田,福德,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2000,壬,寅,大官,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2000,癸,卯,大僕,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2000,甲,辰,大遷,僕役,貪狼, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2000,乙,巳,大疾,遷移,巨門, , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , ,1, , , , , , , , , , , ,蜚廉
2000,丙,午,大財,疾厄,廉貞, , , ,天相, ,忌,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2000,丁,未,大子,財帛,天梁,祿, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2000,戊,申,大夫,子女,七殺, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2000,己,酉,大兄,夫妻,天同, ,科,科, , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2000,庚,戌,大命,兄弟,武曲,忌,權,權, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2000,辛,亥,大父,命宮,太陽, ,祿,祿, , , , ,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,博士
2001,壬,子,大福,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2001,癸,丑,大田,福德,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2001,壬,寅,大官,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2001,癸,卯,大僕,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2001,甲,辰,大遷,僕役,貪狼, , , , , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , ,喜神
2001,乙,巳,大疾,遷移,巨門, , ,祿, , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , ,科, , , , , , , , ,蜚廉
2001,丙,午,大財,疾厄,廉貞, , , ,天相, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2001,丁,未,大子,財帛,天梁,祿, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2001,戊,申,大夫,子女,七殺, , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2001,己,酉,大兄,夫妻,天同, ,科, , , , , , , ,1, ,1, , , , , , , , , , , , ,1, , ,忌, , , , , , , , , , , , ,青龍
2001,庚,戌,大命,兄弟,武曲,忌,權, , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2001,辛,亥,大父,命宮,太陽, ,祿,權, , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2002,壬,子,大福,父母,破軍, , , , , , , , , , ,1, ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2002,癸,丑,大田,福德,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2002,壬,寅,大官,田宅,紫微,權, ,權,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, ,科, , , , ,大耗
2002,癸,卯,大僕,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,病符
2002,甲,辰,大遷,僕役,貪狼, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2002,乙,巳,大疾,遷移,巨門, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2002,丙,午,大財,疾厄,廉貞, , , ,天相, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2002,丁,未,大子,財帛,天梁,祿, ,祿, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2002,戊,申,大夫,子女,七殺, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2002,己,酉,大兄,夫妻,天同, ,科, , , , , , , , , ,1, , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,青龍
2002,庚,戌,大命,兄弟,武曲,忌,權,忌, , , , , , , , , , ,1, ,1, , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2002,辛,亥,大父,命宮,太陽, ,祿, , , , , ,1, ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2003,壬,子,大福,父母,破軍, , ,祿, , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2003,癸,丑,大田,福德,天機, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2003,壬,寅,大官,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , ,1,科, , , , , , ,大耗
2003,癸,卯,大僕,官祿,太陰, , ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2003,甲,辰,大遷,僕役,貪狼, , ,忌, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2003,乙,巳,大疾,遷移,巨門, , ,權, , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2003,丙,午,大財,疾厄,廉貞, , , ,天相, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2003,丁,未,大子,財帛,天梁,祿, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2003,戊,申,大夫,子女,七殺, , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,小耗
2003,己,酉,大兄,夫妻,天同, ,科, , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2003,庚,戌,大命,兄弟,武曲,忌,權, , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2003,辛,亥,大父,命宮,太陽, ,祿, , , , , ,1, , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2004,壬,子,大福,父母,破軍, , ,權, , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2004,癸,丑,大田,福德,天機, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2004,壬,寅,大官,田宅,紫微,權, , ,天府, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2004,癸,卯,大僕,官祿,太陰, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2004,甲,辰,大遷,僕役,貪狼, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2004,乙,巳,大疾,遷移,巨門, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2004,丙,午,大財,疾厄,廉貞, , ,祿,天相, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2004,丁,未,大子,財帛,天梁,祿, , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,將軍
2004,戊,申,大夫,子女,七殺, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2004,己,酉,大兄,夫妻,天同, ,科, , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2004,庚,戌,大命,兄弟,武曲,忌,權,科, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2004,辛,亥,大父,命宮,太陽, ,祿,忌, , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2005,壬,子,大福,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , ,官符
2005,癸,丑,大田,福德,天機, , ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2005,壬,寅,大官,田宅,紫微,權, ,科,天府, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2005,癸,卯,大僕,官祿,太陰, , ,忌, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2005,甲,辰,大遷,僕役,貪狼, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2005,乙,巳,大疾,遷移,巨門, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2005,丙,午,大財,疾厄,廉貞, , , ,天相, ,忌, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,奏書
2005,丁,未,大子,財帛,天梁,祿, ,權, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2005,戊,申,大夫,子女,七殺, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2005,己,酉,大兄,夫妻,天同, ,科, , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2005,庚,戌,大命,兄弟,武曲,忌,權, , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2005,辛,亥,大父,命宮,太陽, ,祿, , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
3限,壬,子,大田,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
3限,癸,丑,大官,福德,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
3限,壬,寅,大僕,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
3限,癸,卯,大遷,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
3限,甲,辰,大疾,僕役,貪狼, ,權, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
3限,乙,巳,大財,遷移,巨門, , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , ,1, ,忌, , , , , , , , , ,蜚廉
3限,丙,午,大子,疾厄,廉貞, , , ,天相, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
3限,丁,未,大夫,財帛,天梁,祿,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
3限,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
3限,己,酉,大命,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
3限,庚,戌,大父,兄弟,武曲,忌,祿, , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
3限,辛,亥,大福,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2006,壬,子,大田,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2006,癸,丑,大官,福德,天機, , ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2006,壬,寅,大僕,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2006,癸,卯,大遷,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2006,甲,辰,大疾,僕役,貪狼, ,權, , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2006,乙,巳,大財,遷移,巨門, , , , , , , , , ,1, , , , ,1, , , , , ,1, , , , , , , ,1, ,忌, , , , , , , , , ,蜚廉
2006,丙,午,大子,疾厄,廉貞, , ,忌,天相, , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2006,丁,未,大夫,財帛,天梁,祿,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2006,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2006,己,酉,大命,夫妻,天同, , ,祿, , , , , , , , , , , , , , , , , , , , , ,1, , ,科, , , , , , , , , , , , ,青龍
2006,庚,戌,大父,兄弟,武曲,忌,祿, , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2006,辛,亥,大福,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,博士
2007,壬,子,大田,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2007,癸,丑,大官,福德,天機, , ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2007,壬,寅,大僕,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2007,癸,卯,大遷,官祿,太陰, , ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2007,甲,辰,大疾,僕役,貪狼, ,權, , , , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , ,喜神
2007,乙,巳,大財,遷移,巨門, , ,忌, , , , , , , , , , , ,1,1, , , , ,1, , , , , , , ,1, ,忌, , , , , , , , , ,蜚廉
2007,丙,午,大子,疾厄,廉貞, , , ,天相, , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2007,丁,未,大夫,財帛,天梁,祿,科, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2007,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2007,己,酉,大命,夫妻,天同, , ,權, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2007,庚,戌,大父,兄弟,武曲,忌,祿, , , , , , , , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , , , , , ,力士
2007,辛,亥,大福,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2008,壬,子,大田,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , ,科,官符
2008,癸,丑,大官,福德,天機, , ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2008,壬,寅,大僕,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2008,癸,卯,大遷,官祿,太陰, , ,權, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,病符
2008,甲,辰,大疾,僕役,貪狼, ,權,祿, , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2008,乙,巳,大財,遷移,巨門, , , , , , , , , ,1, , , , ,1, , , , , ,1, , , , , , , ,1, ,忌, , , , , , , , , ,蜚廉
2008,丙,午,大子,疾厄,廉貞, , , ,天相, , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2008,丁,未,大夫,財帛,天梁,祿,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2008,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2008,己,酉,大命,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , ,青龍
2008,庚,戌,大父,兄弟,武曲,忌,祿, , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2008,辛,亥,大福,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2009,壬,子,大田,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2009,癸,丑,大官,福德,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2009,壬,寅,大僕,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , ,1,科, , , , , , ,大耗
2009,癸,卯,大遷,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2009,甲,辰,大疾,僕役,貪狼, ,權,權, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2009,乙,巳,大財,遷移,巨門, , , , , , , , , , , , , , ,1,1, , , , ,1, , , , , , , ,1, ,忌,忌, , , , , , , , ,蜚廉
2009,丙,午,大子,疾厄,廉貞, , , ,天相, , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2009,丁,未,大夫,財帛,天梁,祿,科,科, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2009,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,小耗
2009,己,酉,大命,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2009,庚,戌,大父,兄弟,武曲,忌,祿,祿, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2009,辛,亥,大福,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2010,壬,子,大田,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2010,癸,丑,大官,福德,天機, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,伏兵
2010,壬,寅,大僕,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2010,癸,卯,大遷,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2010,甲,辰,大疾,僕役,貪狼, ,權, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2010,乙,巳,大財,遷移,巨門, , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , ,1, ,忌, , , , , , , , , ,蜚廉
2010,丙,午,大子,疾厄,廉貞, , , ,天相, , ,忌, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2010,丁,未,大夫,財帛,天梁,祿,科, , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2010,戊,申,大兄,子女,七殺, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2010,己,酉,大命,夫妻,天同, , ,科, , , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2010,庚,戌,大父,兄弟,武曲,忌,祿,權, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2010,辛,亥,大福,命宮,太陽, , ,祿, , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2011,壬,子,大田,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , ,官符
2011,癸,丑,大官,福德,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2011,壬,寅,大僕,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2011,癸,卯,大遷,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2011,甲,辰,大疾,僕役,貪狼, ,權, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2011,乙,巳,大財,遷移,巨門, , ,祿, , , , , , , , , , , ,1, , , , , ,1, , , , , , , ,1, ,忌,科, , , , , , , , ,蜚廉
2011,丙,午,大子,疾厄,廉貞, , , ,天相, , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,奏書
2011,丁,未,大夫,財帛,天梁,祿,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2011,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2011,己,酉,大命,夫妻,天同, , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , ,忌, , , , , , , , , , , , ,青龍
2011,庚,戌,大父,兄弟,武曲,忌,祿, , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2011,辛,亥,大福,命宮,太陽, , ,權, , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2012,壬,子,大田,父母,破軍, , , , , , , , , , ,1, ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2012,癸,丑,大官,福德,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2012,壬,寅,大僕,田宅,紫微,權, ,權,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, ,科, , , , ,大耗
2012,癸,卯,大遷,官祿,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2012,甲,辰,大疾,僕役,貪狼, ,權, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2012,乙,巳,大財,遷移,巨門, , , , , , , , , , , , , , ,1, , , , , ,1, , ,1, , , , ,1, ,忌, , , , , , , , , ,蜚廉
2012,丙,午,大子,疾厄,廉貞, , , ,天相, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2012,丁,未,大夫,財帛,天梁,祿,科,祿, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2012,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2012,己,酉,大命,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2012,庚,戌,大父,兄弟,武曲,忌,祿,忌, , , , , , , , , , ,1, ,1, , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2012,辛,亥,大福,命宮,太陽, , , , , , , ,1, ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2013,壬,子,大田,父母,破軍, , ,祿, , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2013,癸,丑,大官,福德,天機, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2013,壬,寅,大僕,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2013,癸,卯,大遷,官祿,太陰, , ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2013,甲,辰,大疾,僕役,貪狼, ,權,忌, , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , ,喜神
2013,乙,巳,大財,遷移,巨門, , ,權, , , , , , , , , , , ,1, , , , , ,1, , , , , , , ,1, ,忌, , , , , , , , , ,蜚廉
2013,丙,午,大子,疾厄,廉貞, , , ,天相, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2013,丁,未,大夫,財帛,天梁,祿,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2013,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2013,己,酉,大命,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2013,庚,戌,大父,兄弟,武曲,忌,祿, , , , , , , , , , , ,1, , , , ,1, , ,1, , , , , , , , , , , , , , , , , , ,力士
2013,辛,亥,大福,命宮,太陽, , , , , , , ,1, , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
