大限/流年,天干,地支,大限宮位,本命宮位,主星1,主星1本命四化,主星1大限四化,主星1流年四化,主星2,主星2本命四化,主星2大限四化,主星2流年四化,本命祿存,大限祿存,流年祿存,本命擎羊,大限擎羊,流年擎羊,本命陀羅,大限陀羅,流年陀羅,火星,鈴星,地空,地劫,本命紅鸞,流年紅鸞,本命天喜,流年天喜,文昌,文昌本命四化,文昌大限四化,文昌流年四化,文曲,文曲本命四化,文曲大限四化,文曲流年四化,左輔,左輔本命四化,左輔大限四化,左輔流年四化,右弼,右弼本命四化,右弼大限四化,右弼流年四化,boshi
1933,乙,亥,大夫,兄弟, , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1934,丙,子,大兄,命宮,天機, ,科, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1934,丁,丑,大命,父母,紫微, , , ,破軍, , ,權, , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1934,丙,寅,大父,福德, , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1934,丁,卯,大福,田宅,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1934,戊,辰,大田,官祿,太陰, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1934,己,巳,大官,僕役,廉貞, , ,祿,貪狼,權, , , , , , , , ,1,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,官符
1934,庚,午,大僕,遷移,巨門, ,忌, , , , , ,1,1, , , , , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1934,辛,未,大遷,疾厄,天相, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1934,壬,申,大疾,財帛,天同, ,權, ,天梁,科, , , , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , ,青龍
1934,癸,酉,大財,子女,武曲,祿, ,科,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1934,甲,戌,大子,夫妻,太陽, , ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1934,乙,亥,大夫,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,奏書
1935,丙,子,大兄,命宮,天機, ,科,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1935,丁,丑,大命,父母,紫微, , ,科,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1935,丙,寅,大父,福德, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1935,丁,卯,大福,田宅,天府, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1935,戊,辰,大田,官祿,太陰, ,祿,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1935,己,巳,大官,僕役,廉貞, , , ,貪狼,權, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1935,庚,午,大僕,遷移,巨門, ,忌, , , , , ,1,1, , , , , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1935,辛,未,大遷,疾厄,天相, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1935,壬,申,大疾,財帛,天同, ,權, ,天梁,科, ,權, , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , ,青龍
1935,癸,酉,大財,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1935,甲,戌,大子,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,將軍
1935,乙,亥,大夫,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1936,丙,子,大兄,命宮,天機, ,科,權, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1936,丁,丑,大命,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1936,丙,寅,大父,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1936,丁,卯,大福,田宅,天府, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,大耗
1936,戊,辰,大田,官祿,太陰, ,祿, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1936,己,巳,大官,僕役,廉貞, , ,忌,貪狼,權, , , , ,1, , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1936,庚,午,大僕,遷移,巨門, ,忌, , , , , ,1,1, , , ,1, , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1936,辛,未,大遷,疾厄,天相, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1936,壬,申,大疾,財帛,天同, ,權,祿,天梁,科, , , , , , , , , , , , , , , ,1, , , ,1, , ,科, , , , , , , , , , , , ,青龍
1936,癸,酉,大財,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , ,小耗
1936,甲,戌,大子,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1936,乙,亥,大夫,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1937,丙,子,大兄,命宮,天機, ,科,科, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1937,丁,丑,大命,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1937,丙,寅,大父,福德, , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,病符
1937,丁,卯,大福,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1937,戊,辰,大田,官祿,太陰, ,祿,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1937,己,巳,大官,僕役,廉貞, , , ,貪狼,權, , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,官符
1937,庚,午,大僕,遷移,巨門, ,忌,忌, , , , ,1,1,1, , , , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1937,辛,未,大遷,疾厄,天相, , , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1937,壬,申,大疾,財帛,天同, ,權,權,天梁,科, , , , , , , , , , , , , , , ,1, , ,1,1, , , , , , , , , , , , , , , ,青龍
1937,癸,酉,大財,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1937,甲,戌,大子,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1937,乙,亥,大夫,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1938,丙,子,大兄,命宮,天機, ,科,忌, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1938,丁,丑,大命,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , ,喜神
1938,丙,寅,大父,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1938,丁,卯,大福,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1938,戊,辰,大田,官祿,太陰, ,祿,權, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1938,己,巳,大官,僕役,廉貞, , , ,貪狼,權, ,祿, , ,1, , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1938,庚,午,大僕,遷移,巨門, ,忌, , , , , ,1,1, , , ,1, , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1938,辛,未,大遷,疾厄,天相, , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,力士
1938,壬,申,大疾,財帛,天同, ,權, ,天梁,科, , , , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , ,青龍
1938,癸,酉,大財,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1938,甲,戌,大子,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,科,將軍
1938,乙,亥,大夫,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1939,丙,子,大兄,命宮,天機, ,科, , , , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , ,蜚廉
1939,丁,丑,大命,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1939,丙,寅,大父,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1939,丁,卯,大福,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1939,戊,辰,大田,官祿,太陰, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1939,己,巳,大官,僕役,廉貞, , , ,貪狼,權, ,權, , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,官符
1939,庚,午,大僕,遷移,巨門, ,忌, , , , , ,1,1,1, , , , , , , , , , , , , , , , , , ,1,忌, ,忌, , , , , , , , ,博士
1939,辛,未,大遷,疾厄,天相, , , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1939,壬,申,大疾,財帛,天同, ,權, ,天梁,科, ,科, , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , ,青龍
1939,癸,酉,大財,子女,武曲,祿, ,祿,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1939,甲,戌,大子,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1939,乙,亥,大夫,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1940,丙,子,大兄,命宮,天機, ,科, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1940,丁,丑,大命,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1940,丙,寅,大父,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1940,丁,卯,大福,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1940,戊,辰,大田,官祿,太陰, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1940,己,巳,大官,僕役,廉貞, , , ,貪狼,權, , , , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,官符
1940,庚,午,大僕,遷移,巨門, ,忌, , , , , ,1,1, , , , , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1940,辛,未,大遷,疾厄,天相, , ,忌, , , , , , , ,1,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,力士
1940,壬,申,大疾,財帛,天同, ,權,科,天梁,科, , , , ,1, , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , ,青龍
1940,癸,酉,大財,子女,武曲,祿, ,權,七殺, , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1940,甲,戌,大子,夫妻,太陽, , ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1940,乙,亥,大夫,兄弟, , , , , , , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,奏書
3限,丙,子,大夫,命宮,天機, ,權, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
3限,丁,丑,大兄,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
3限,丙,寅,大命,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
3限,丁,卯,大父,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
3限,戊,辰,大福,官祿,太陰, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
3限,己,巳,大田,僕役,廉貞, ,忌, ,貪狼,權, , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
3限,庚,午,大官,遷移,巨門, , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
3限,辛,未,大僕,疾厄,天相, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
3限,壬,申,大遷,財帛,天同, ,祿, ,天梁,科, , , , , , , , , , , , , , , ,1, , , ,1, ,科, , , , , , , , , , , , , ,青龍
3限,癸,酉,大疾,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
3限,甲,戌,大財,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
3限,乙,亥,大子,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1941,丙,子,大夫,命宮,天機, ,權, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1941,丁,丑,大兄,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1941,丙,寅,大命,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1941,丁,卯,大父,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1941,戊,辰,大福,官祿,太陰, , , , , , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,伏兵
1941,己,巳,大田,僕役,廉貞, ,忌, ,貪狼,權, , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1941,庚,午,大官,遷移,巨門, , ,祿, , , , ,1, , , ,1, , , , , , , , , , , , , , , , ,1,忌, ,科, , , , , , , , ,博士
1941,辛,未,大僕,疾厄,天相, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1941,壬,申,大遷,財帛,天同, ,祿, ,天梁,科, , , , , , , , , , ,1, , , , ,1, , , ,1, ,科,忌, , , , , , , , , , , , ,青龍
1941,癸,酉,大疾,子女,武曲,祿, , ,七殺, , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1941,甲,戌,大財,夫妻,太陽, , ,權, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1941,乙,亥,大子,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1942,丙,子,大夫,命宮,天機, ,權, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1942,丁,丑,大兄,父母,紫微, , ,權,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1942,丙,寅,大命,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1942,丁,卯,大父,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,大耗
1942,戊,辰,大福,官祿,太陰, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,1, , ,科, , , , ,伏兵
1942,己,巳,大田,僕役,廉貞, ,忌, ,貪狼,權, , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1942,庚,午,大官,遷移,巨門, , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1942,辛,未,大僕,疾厄,天相, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1942,壬,申,大遷,財帛,天同, ,祿, ,天梁,科, ,祿, , , , , , , , , , , , , ,1, , , ,1, ,科, , , , , , , , , , , , , ,青龍
1942,癸,酉,大疾,子女,武曲,祿, ,忌,七殺, , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , ,小耗
1942,甲,戌,大財,夫妻,太陽, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1942,乙,亥,大子,兄弟, , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1943,丙,子,大夫,命宮,天機, ,權, , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1943,丁,丑,大兄,父母,紫微, , , ,破軍, , ,祿, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1943,丙,寅,大命,福德, , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,病符
1943,丁,卯,大父,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1943,戊,辰,大福,官祿,太陰, , ,科, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1943,己,巳,大田,僕役,廉貞, ,忌, ,貪狼,權, ,忌, ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1943,庚,午,大官,遷移,巨門, , ,權, , , , ,1, , , ,1, , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1943,辛,未,大僕,疾厄,天相, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1943,壬,申,大遷,財帛,天同, ,祿, ,天梁,科, , , , , , , , , , , , , , , ,1,1, , ,1, ,科, , , , , , , , , , , , , ,青龍
1943,癸,酉,大疾,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1943,甲,戌,大財,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1943,乙,亥,大子,兄弟, , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1944,丙,子,大夫,命宮,天機, ,權, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1944,丁,丑,大兄,父母,紫微, , , ,破軍, , ,權, , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1944,丙,寅,大命,福德, , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1944,丁,卯,大父,田宅,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1944,戊,辰,大福,官祿,太陰, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1944,己,巳,大田,僕役,廉貞, ,忌,祿,貪狼,權, , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1944,庚,午,大官,遷移,巨門, , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1944,辛,未,大僕,疾厄,天相, , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,力士
1944,壬,申,大遷,財帛,天同, ,祿, ,天梁,科, , , , , , , , , , , , , , , ,1, , , ,1, ,科, , , , , , , , , , , , , ,青龍
1944,癸,酉,大疾,子女,武曲,祿, ,科,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1944,甲,戌,大財,夫妻,太陽, , ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1944,乙,亥,大子,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1945,丙,子,大夫,命宮,天機, ,權,祿, , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , ,蜚廉
1945,丁,丑,大兄,父母,紫微, , ,科,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1945,丙,寅,大命,福德, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1945,丁,卯,大父,田宅,天府, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1945,戊,辰,大福,官祿,太陰, , ,忌, , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1945,己,巳,大田,僕役,廉貞, ,忌, ,貪狼,權, , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1945,庚,午,大官,遷移,巨門, , , , , , , ,1, , , ,1, , , , , , , , , ,1, , , , , , ,1,忌, , , , , , , , , , ,博士
1945,辛,未,大僕,疾厄,天相, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1945,壬,申,大遷,財帛,天同, ,祿, ,天梁,科, ,權, , , , , , , , , , , , , ,1, , , ,1, ,科, , , , , , , , , , , , , ,青龍
1945,癸,酉,大疾,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1945,甲,戌,大財,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1945,乙,亥,大子,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1946,丙,子,大夫,命宮,天機, ,權,權, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1946,丁,丑,大兄,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1946,丙,寅,大命,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1946,丁,卯,大父,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1946,戊,辰,大福,官祿,太陰, , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1946,己,巳,大田,僕役,廉貞, ,忌,忌,貪狼,權, , , ,1,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1946,庚,午,大官,遷移,巨門, , , , , , , ,1, , , ,1,1, , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1946,辛,未,大僕,疾厄,天相, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1946,壬,申,大遷,財帛,天同, ,祿,祿,天梁,科, , , , , , , , , , , , , , , ,1, , , ,1, ,科,科, , , , , , , , , , , , ,青龍
1946,癸,酉,大疾,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1946,甲,戌,大財,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1946,乙,亥,大子,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,奏書
1947,丙,子,大夫,命宮,天機, ,權,科, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1947,丁,丑,大兄,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1947,丙,寅,大命,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1947,丁,卯,大父,田宅,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1947,戊,辰,大福,官祿,太陰, , ,祿, , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,伏兵
1947,己,巳,大田,僕役,廉貞, ,忌, ,貪狼,權, , , ,1, , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,官符
1947,庚,午,大官,遷移,巨門, , ,忌, , , , ,1, ,1, ,1, , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1947,辛,未,大僕,疾厄,天相, , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1947,壬,申,大遷,財帛,天同, ,祿,權,天梁,科, , , , , , , , , , , , , , , ,1, , , ,1, ,科, , , , , , , , , , , , , ,青龍
1947,癸,酉,大疾,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,小耗
1947,甲,戌,大財,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,將軍
1947,乙,亥,大子,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1948,丙,子,大夫,命宮,天機, ,權,忌, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1948,丁,丑,大兄,父母,紫微, , , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,喜神
1948,丙,寅,大命,福德, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,病符
1948,丁,卯,大父,田宅,天府, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,大耗
1948,戊,辰,大福,官祿,太陰, , ,權, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1948,己,巳,大田,僕役,廉貞, ,忌, ,貪狼,權, ,祿, ,1,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1948,庚,午,大官,遷移,巨門, , , , , , , ,1, , , ,1,1, , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,博士
1948,辛,未,大僕,疾厄,天相, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
1948,壬,申,大遷,財帛,天同, ,祿, ,天梁,科, , , , , , , , , , , , , , , ,1, , , ,1, ,科, , , , , , , , , , , , , ,青龍
1948,癸,酉,大疾,子女,武曲,祿, , ,七殺, , , , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , ,小耗
1948,甲,戌,大財,夫妻,太陽, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,科,將軍
1948,乙,亥,大子,兄弟, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,奏書
1949,丙,子,大夫,命宮,天機, ,權, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,蜚廉
